"","Join_Count","TARGET_FID","JOIN_FID","GISJOIN","FIPSSTCO","TRACT2000","BLOCK2000","STFID","GISJOIN2","PLACEA","blockgen","PLACEA_1"
"6206","1","82042","53","G05009300103004005","05093","010300","4005","050930103004005","05009300103004005",NA,NA,"07330"
"6207","1","82057","53","G05009300103004020","05093","010300","4020","050930103004020","05009300103004020",NA,NA,"07330"
"6208","1","82058","53","G05009300103004021","05093","010300","4021","050930103004021","05009300103004021",NA,NA,"07330"
"6209","1","82066","53","G05009300103004029","05093","010300","4029","050930103004029","05009300103004029",NA,NA,"07330"
"6210","1","82068","53","G05009300103004031","05093","010300","4031","050930103004031","05009300103004031",NA,NA,"07330"
"6211","1","82069","53","G05009300103004032","05093","010300","4032","050930103004032","05009300103004032",NA,NA,"07330"
"6212","1","82070","53","G05009300103004033","05093","010300","4033","050930103004033","05009300103004033",NA,NA,"07330"
"6213","1","82075","53","G05009300103004038","05093","010300","4038","050930103004038","05009300103004038",NA,NA,"07330"
"6214","1","82076","53","G05009300103004039","05093","010300","4039","050930103004039","05009300103004039",NA,NA,"07330"
"6215","1","82078","53","G05009300103004041","05093","010300","4041","050930103004041","05009300103004041",NA,NA,"07330"
"6216","1","82080","186","G05009300104001001","05093","010400","1001","050930104001001","05009300104001001",NA,NA,"27700"
"6217","1","82081","186","G05009300104001002","05093","010400","1002","050930104001002","05009300104001002",NA,NA,"27700"
"6218","1","82092","186","G05009300104001013","05093","010400","1013","050930104001013","05009300104001013",NA,NA,"27700"
"6219","1","82103","186","G05009300104002007","05093","010400","2007","050930104002007","05009300104002007",NA,NA,"27700"
"6220","1","82113","186","G05009300104002017","05093","010400","2017","050930104002017","05009300104002017",NA,NA,"27700"
"6221","1","82190","53","G05009300105002015","05093","010500","2015","050930105002015","05009300105002015",NA,NA,"07330"
"6222","1","82190","186","G05009300105002015","05093","010500","2015","050930105002015","05009300105002015",NA,NA,"27700"
"6223","1","82212","186","G05009300106001008","05093","010600","1008","050930106001008","05009300106001008",NA,NA,"27700"
"6224","1","82218","53","G05009300106001014","05093","010600","1014","050930106001014","05009300106001014",NA,NA,"07330"
"6225","1","82221","53","G05009300106001017","05093","010600","1017","050930106001017","05009300106001017",NA,NA,"07330"
"6226","1","82221","186","G05009300106001017","05093","010600","1017","050930106001017","05009300106001017",NA,NA,"27700"
"6227","1","82234","186","G05009300106001030","05093","010600","1030","050930106001030","05009300106001030",NA,NA,"27700"
"6228","1","82241","186","G05009300106001037","05093","010600","1037","050930106001037","05009300106001037",NA,NA,"27700"
"6229","1","82244","186","G05009300106001040","05093","010600","1040","050930106001040","05009300106001040",NA,NA,"27700"
"6230","1","82245","186","G05009300106001041","05093","010600","1041","050930106001041","05009300106001041",NA,NA,"27700"
"6231","1","82257","186","G05009300106001053","05093","010600","1053","050930106001053","05009300106001053",NA,NA,"27700"
"6232","1","82261","53","G05009300106001057","05093","010600","1057","050930106001057","05009300106001057",NA,NA,"07330"
"6233","1","82271","53","G05009300106001067","05093","010600","1067","050930106001067","05009300106001067",NA,NA,"07330"
"6234","1","82272","53","G05009300106001068","05093","010600","1068","050930106001068","05009300106001068",NA,NA,"07330"
"6235","1","82273","53","G05009300106001069","05093","010600","1069","050930106001069","05009300106001069",NA,NA,"07330"
"6236","1","82298","53","G05009300106003000","05093","010600","3000","050930106003000","05009300106003000",NA,NA,"07330"
"6237","1","82370","53","G05009300106006003","05093","010600","6003","050930106006003","05009300106006003",NA,NA,"07330"
"6238","1","82371","53","G05009300106006004","05093","010600","6004","050930106006004","05009300106006004",NA,NA,"07330"
"6239","1","82434","119","G05009300107001038","05093","010700","1038","050930107001038","05009300107001038",NA,NA,"18160"
"6240","1","82445","53","G05009300107001049","05093","010700","1049","050930107001049","05009300107001049",NA,NA,"07330"
"6241","1","82446","186","G05009300107001050","05093","010700","1050","050930107001050","05009300107001050",NA,NA,"27700"
"6242","1","82448","53","G05009300107001052","05093","010700","1052","050930107001052","05009300107001052",NA,NA,"07330"
"6243","1","82450","53","G05009300107001054","05093","010700","1054","050930107001054","05009300107001054",NA,NA,"07330"
"6244","1","82465","53","G05009300107001069","05093","010700","1069","050930107001069","05009300107001069",NA,NA,"07330"
"6245","1","82466","53","G05009300107001070","05093","010700","1070","050930107001070","05009300107001070",NA,NA,"07330"
"6246","1","82488","119","G05009300107001092","05093","010700","1092","050930107001092","05009300107001092",NA,NA,"18160"
"6247","1","82489","119","G05009300107001093","05093","010700","1093","050930107001093","05009300107001093",NA,NA,"18160"
"6248","1","82499","119","G05009300107002005","05093","010700","2005","050930107002005","05009300107002005",NA,NA,"18160"
"6249","1","82503","119","G05009300107002009","05093","010700","2009","050930107002009","05009300107002009",NA,NA,"18160"
"6250","1","82504","119","G05009300107002010","05093","010700","2010","050930107002010","05009300107002010",NA,NA,"18160"
"6251","1","82522","119","G05009300107002028","05093","010700","2028","050930107002028","05009300107002028",NA,NA,"18160"
"6252","1","82554","67","G05009300107002060","05093","010700","2060","050930107002060","05009300107002060",NA,NA,"09880"
"6253","1","82558","67","G05009300107002064","05093","010700","2064","050930107002064","05009300107002064",NA,NA,"09880"
"6254","1","82559","67","G05009300107002065","05093","010700","2065","050930107002065","05009300107002065",NA,NA,"09880"
"6255","1","82562","67","G05009300107002068","05093","010700","2068","050930107002068","05009300107002068",NA,NA,"09880"
"6256","1","82569","67","G05009300107002075","05093","010700","2075","050930107002075","05009300107002075",NA,NA,"09880"
"6257","1","82570","67","G05009300107002076","05093","010700","2076","050930107002076","05009300107002076",NA,NA,"09880"
"6258","1","82578","119","G05009300107002084","05093","010700","2084","050930107002084","05009300107002084",NA,NA,"18160"
"6259","1","82579","119","G05009300107002085","05093","010700","2085","050930107002085","05009300107002085",NA,NA,"18160"
"6260","1","82585","67","G05009300107002091","05093","010700","2091","050930107002091","05009300107002091",NA,NA,"09880"
"6261","1","82591","67","G05009300107002097","05093","010700","2097","050930107002097","05009300107002097",NA,NA,"09880"
"6262","1","82782","53","G05009300107004057","05093","010700","4057","050930107004057","05009300107004057",NA,NA,"07330"
"6263","1","82791","53","G05009300107004066","05093","010700","4066","050930107004066","05009300107004066",NA,NA,"07330"
"6264","1","82799","53","G05009300107004074","05093","010700","4074","050930107004074","05009300107004074",NA,NA,"07330"
"6265","1","82802","53","G05009300107004077","05093","010700","4077","050930107004077","05009300107004077",NA,NA,"07330"
"6266","1","82836","274","G05009300108001010","05093","010800","1010","050930108001010","05009300108001010",NA,NA,"39010"
"6267","1","82839","274","G05009300108001013","05093","010800","1013","050930108001013","05009300108001013",NA,NA,"39010"
"6268","1","82842","274","G05009300108001016","05093","010800","1016","050930108001016","05009300108001016",NA,NA,"39010"
"6269","1","82864","274","G05009300108001038","05093","010800","1038","050930108001038","05009300108001038",NA,NA,"39010"
"6270","1","82865","274","G05009300108001039","05093","010800","1039","050930108001039","05009300108001039",NA,NA,"39010"
"6271","1","82866","274","G05009300108001040","05093","010800","1040","050930108001040","05009300108001040",NA,NA,"39010"
"6272","1","82869","274","G05009300108001043","05093","010800","1043","050930108001043","05009300108001043",NA,NA,"39010"
"6273","1","82870","274","G05009300108001044","05093","010800","1044","050930108001044","05009300108001044",NA,NA,"39010"
"6274","1","82876","274","G05009300108001050","05093","010800","1050","050930108001050","05009300108001050",NA,NA,"39010"
"6275","1","82878","274","G05009300108001052","05093","010800","1052","050930108001052","05009300108001052",NA,NA,"39010"
"6276","1","82879","274","G05009300108001053","05093","010800","1053","050930108001053","05009300108001053",NA,NA,"39010"
"6277","1","82949","274","G05009300108002065","05093","010800","2065","050930108002065","05009300108002065",NA,NA,"39010"
"6278","1","82952","274","G05009300108002068","05093","010800","2068","050930108002068","05009300108002068",NA,NA,"39010"
"6279","1","82953","274","G05009300108002069","05093","010800","2069","050930108002069","05009300108002069",NA,NA,"39010"
"6280","1","82976","307","G05009300108002092","05093","010800","2092","050930108002092","05009300108002092",NA,NA,"43820"
"6281","1","82977","307","G05009300108002093","05093","010800","2093","050930108002093","05009300108002093",NA,NA,"43820"
"6282","1","82979","307","G05009300108002095","05093","010800","2095","050930108002095","05009300108002095",NA,NA,"43820"
"6283","1","82980","307","G05009300108002096","05093","010800","2096","050930108002096","05009300108002096",NA,NA,"43820"
"6284","1","83033","274","G05009300108003007","05093","010800","3007","050930108003007","05009300108003007",NA,NA,"39010"
"6285","1","83035","274","G05009300108003009","05093","010800","3009","050930108003009","05009300108003009",NA,NA,"39010"
"6286","1","83074","274","G05009300108003048","05093","010800","3048","050930108003048","05009300108003048",NA,NA,"39010"
"6287","1","83075","274","G05009300108003049","05093","010800","3049","050930108003049","05009300108003049",NA,NA,"39010"
"6288","1","83099","307","G05009300108004002","05093","010800","4002","050930108004002","05009300108004002",NA,NA,"43820"
"6289","1","83112","307","G05009300108004015","05093","010800","4015","050930108004015","05009300108004015",NA,NA,"43820"
"6290","1","83113","307","G05009300108004016","05093","010800","4016","050930108004016","05009300108004016",NA,NA,"43820"
"6291","1","83138","307","G05009300108004041","05093","010800","4041","050930108004041","05009300108004041",NA,NA,"43820"
"6292","1","83139","307","G05009300108004042","05093","010800","4042","050930108004042","05009300108004042",NA,NA,"43820"
"6293","1","83142","307","G05009300108005000","05093","010800","5000","050930108005000","05009300108005000",NA,NA,"43820"
"6294","1","83146","307","G05009300108005004","05093","010800","5004","050930108005004","05009300108005004",NA,NA,"43820"
"6295","1","83168","307","G05009300108005026","05093","010800","5026","050930108005026","05009300108005026",NA,NA,"43820"
"6296","1","83171","307","G05009300108005029","05093","010800","5029","050930108005029","05009300108005029",NA,NA,"43820"
"6297","1","83181","307","G05009300108005039","05093","010800","5039","050930108005039","05009300108005039",NA,NA,"43820"
"6298","1","83197","307","G05009300108005055","05093","010800","5055","050930108005055","05009300108005055",NA,NA,"43820"
"6299","1","83198","307","G05009300108005056","05093","010800","5056","050930108005056","05009300108005056",NA,NA,"43820"
"6300","1","83199","307","G05009300108005057","05093","010800","5057","050930108005057","05009300108005057",NA,NA,"43820"
"6301","1","83318","147","G05009300109001008","05093","010900","1008","050930109001008","05009300109001008",NA,NA,"22120"
"6302","1","83319","147","G05009300109001009","05093","010900","1009","050930109001009","05009300109001009",NA,NA,"22120"
"6303","1","83322","147","G05009300109001012","05093","010900","1012","050930109001012","05009300109001012",NA,NA,"22120"
"6304","1","83338","147","G05009300109001028","05093","010900","1028","050930109001028","05009300109001028",NA,NA,"22120"
"6305","1","83339","147","G05009300109001029","05093","010900","1029","050930109001029","05009300109001029",NA,NA,"22120"
"6306","1","83340","147","G05009300109001030","05093","010900","1030","050930109001030","05009300109001030",NA,NA,"22120"
"6307","1","83342","147","G05009300109001032","05093","010900","1032","050930109001032","05009300109001032",NA,NA,"22120"
"6308","1","83351","147","G05009300109001041","05093","010900","1041","050930109001041","05009300109001041",NA,NA,"22120"
